assay_name,assay_id,mode,task_id,f1,thr,json_path,npz_path
sub-U_ses-20231119T113000_obj-1cs0t8m_ecephys,3,spatial,,0.4264264214246679,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1cs0t8m_ecephys/sample_0035/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1cs0t8m_ecephys/sample_0035/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,recon,,0.35199999515050673,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0036/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0036/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,spatial,,0.3827160445599471,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0037/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0037/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,noncausal,,0.4214285666207271,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0038/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0038/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,recon,,0.42744062832060487,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0039/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0039/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,causal,,0.38696537191616104,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0040/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0040/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,causal,,0.5324675275127904,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0041/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0041/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,noncausal,,0.3733333283854222,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0042/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0042/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,causal,,0.5482456091095337,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0043/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0043/arrays.npz
sub-U_ses-20231119T113000_obj-1e5gdym_ecephys,4,causal,,0.39597314953853435,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0044/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1e5gdym_ecephys/sample_0044/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,causal,,0.216216211102995,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0045/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0045/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,recon,,0.09090908586776886,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0046/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0046/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,causal,,0.1282051235700199,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0047/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0047/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,recon,,0.11538461117788477,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0048/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0048/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,recon,,0.05442176525961427,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0049/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0049/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,spatial,,0.059259255141838434,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0050/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0050/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,noncausal,,0.28571428045351477,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0051/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0051/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,recon,,0.08247422236582021,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0052/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0052/arrays.npz
sub-U_ses-20231119T113000_obj-1kcinv8_ecephys,5,noncausal,,0.058823525446583314,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0053/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1kcinv8_ecephys/sample_0053/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,causal,,0.2218542999450683,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0063/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0063/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,recon,,0.31153845664482255,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0064/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0064/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,noncausal,,0.19702601751419976,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0065/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0065/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,recon,,0.23393739216532014,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0066/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0066/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,noncausal,,0.2047618999617915,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0067/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0067/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,causal,,0.26115701994705287,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0068/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0068/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,noncausal,,0.18217053793627197,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0069/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0069/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,noncausal,,0.2737520080391868,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0070/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0070/arrays.npz
sub-U_ses-20231119T113000_obj-1yigkds_ecephys,8,causal,,0.27044024676634637,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0071/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1yigkds_ecephys/sample_0071/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,recon,,0.19753085942386842,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0072/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0072/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,spatial,,0.3076923025641026,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0073/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0073/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,spatial,,0.1869158830443708,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0074/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0074/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,causal,,0.26086956017013235,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0075/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0075/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,recon,,0.16931216439629365,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0076/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0076/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,spatial,,0.18681318196715385,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0077/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0077/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,causal,,0.3076923026405326,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0078/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0078/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,causal,,0.28735631680671164,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0079/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0079/arrays.npz
sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys,9,noncausal,,0.1730769182271636,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0080/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-1ywxnj8_ecephys/sample_0080/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,causal,,0.5654450212209096,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0081/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0081/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,causal,,0.6666666616397923,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0082/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0082/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,noncausal,,0.48578810875681877,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0083/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0083/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,causal,,0.5893719756993162,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0084/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0084/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,causal,,0.5770308073303048,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0085/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0085/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,noncausal,,0.40540540051142365,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0086/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0086/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,causal,,0.4804928082003972,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0087/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0087/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,spatial,,0.642487041629037,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0088/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0088/arrays.npz
sub-U_ses-20231119T113000_obj-7c50zw_ecephys,10,recon,,0.37617554363302247,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0089/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-7c50zw_ecephys/sample_0089/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,causal,,0.5148514801215568,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0090/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0090/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,recon,,0.3873015824294281,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0091/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0091/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,spatial,,0.45312499505279547,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0092/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0092/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,recon,,0.40318301891042646,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0093/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0093/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,noncausal,,0.4357142807658163,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0094/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0094/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,spatial,,0.48514850984315266,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0095/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0095/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,recon,,0.32894736359418286,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0096/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0096/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,noncausal,,0.5187713260715909,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0097/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0097/arrays.npz
sub-U_ses-20231119T113000_obj-at6hmv_ecephys,11,causal,,0.32065216902853266,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0098/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-at6hmv_ecephys/sample_0098/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,noncausal,,0.3935018002667831,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0099/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0099/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,noncausal,,0.4894026925698969,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0100/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0100/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,noncausal,,0.45674739996641567,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0101/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0101/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,causal,,0.5077950953114321,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0102/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0102/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,causal,,0.33061224003140366,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0103/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0103/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,recon,,0.3678571379909439,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0104/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0104/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,noncausal,,0.5898876354566974,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0105/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0105/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,spatial,,0.49642856655778067,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0106/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0106/arrays.npz
sub-U_ses-20231119T113000_obj-cjtijx_ecephys,12,noncausal,,0.36964980056662483,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0107/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-cjtijx_ecephys/sample_0107/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,spatial,,0.09440558977419457,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0108/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0108/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,recon,,0.15100670670437158,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0109/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0109/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,noncausal,,0.30170315803079545,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0110/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0110/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,spatial,,0.13409961226596806,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0111/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0111/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,recon,,0.19072164459427154,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0112/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0112/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,recon,,0.13552360937660501,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0113/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0113/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,recon,,0.13938411201290307,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0114/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0114/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,recon,,0.24043715349995531,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0115/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0115/arrays.npz
sub-U_ses-20231119T113000_obj-en3uzn_ecephys,13,causal,,0.15053762969155088,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0116/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-en3uzn_ecephys/sample_0116/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,causal,,0.442687742158759,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0117/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0117/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,spatial,,0.5632653010765515,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0118/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0118/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,noncausal,,0.5062240613625799,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0119/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0119/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,spatial,,0.5945945895475206,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0120/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0120/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,causal,,0.5400843831444392,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0121/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0121/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,causal,,0.5047618997156462,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0122/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0122/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,causal,,0.5020242864869119,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0123/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0123/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,causal,,0.46445497126210106,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0124/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0124/arrays.npz
sub-U_ses-20231119T113000_obj-fvpkkt_ecephys,14,spatial,,0.42452829696066224,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0125/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-fvpkkt_ecephys/sample_0125/arrays.npz
sub-U_ses-20231119T113000_obj-hom2cn_ecephys,15,causal,,0.2508474526726803,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-hom2cn_ecephys/sample_0126/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-hom2cn_ecephys/sample_0126/arrays.npz
sub-U_ses-20231119T113000_obj-hom2cn_ecephys,15,recon,,0.45508981530495896,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-hom2cn_ecephys/sample_0127/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-hom2cn_ecephys/sample_0127/arrays.npz
sub-U_ses-20231119T113000_obj-hom2cn_ecephys,15,causal,,0.2738853453904824,0.550000011920929,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-hom2cn_ecephys/sample_0128/results.json,reports/reconstruction_stage2a/sub-U_ses-20231119T113000_obj-hom2cn_ecephys/sample_0128/arrays.npz
